ID,Price,Levy,Manufacturer,Model,Production Year,Category,Leather interior,Fuel type,Engine volume(Turbo),Mileage(Km),Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45662054,706,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,189571,4,Automatic,Front,4,Left wheel,Silver,0
45549323,17876,0,BMW,X5,2006,Jeep,Yes,LPG,3,160000,6,Tiptronic,4x4,4,Left wheel,Brown,12
45797585,18189,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,42852,4,Automatic,Front,4,Left wheel,White,4
45733312,9408,640,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,48595,4,Automatic,Front,4,Left wheel,Silver,4
45784714,22580,0,KIA,Optima,2013,Sedan,Yes,Petrol,2,67000,4,Tiptronic,Front,4,Left wheel,Black,14
45808971,11290,473,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.4,35830,4,Automatic,Front,4,Left wheel,Orange,4
45649093,862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478,4,Automatic,Front,4,Left wheel,White,12
45768665,706,645,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,116869,4,Automatic,Front,4,Left wheel,Black,0
45812841,19444,765,HYUNDAI,Elantra,2015,Sedan,No,Petrol,2,95000,4,Tiptronic,Rear,4,Left wheel,Blue,12
45803502,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,236272,4,Automatic,Front,4,Left wheel,Silver,4
45812761,23834,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,52800,4,Automatic,Front,4,Left wheel,Golden,8
45814655,18189,1195,TOYOTA,RAV 4,2008,Jeep,No,Diesel,2.2,225000,4,Manual,4x4,4,Left wheel,Green,6
45797309,7840,893,HYUNDAI,I30,2008,Hatchback,Yes,Petrol,1.6,102000,4,Automatic,Front,4,Left wheel,Silver,4
45802158,27463,1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,203073,4,Automatic,Front,4,Left wheel,Grey,4
45803624,15677,862,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,65455,4,Automatic,Front,4,Left wheel,Black,4
45802624,28222,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,60031,4,Automatic,Front,4,Left wheel,Black,4
45810132,11964,790,CHEVROLET,Lacetti,2009,Sedan,Yes,Petrol,1.6,138205,4,Automatic,Front,4,Left wheel,White,4
45644306,10976,0,KIA,Picanto,2016,Sedan,No,Petrol,1.2,94000,4,Manual,Front,4,Left wheel,Silver,6
42655225,13956,629,KIA,SOUL,2015,Jeep,No,Petrol,1.6,85985,4,Manual,Front,4,Left wheel,Grey,8
45813988,627,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,32114,4,Automatic,Rear,4,Left wheel,Silver,12
45811947,14426,0,FORD,Transit,2004,Goods wagon,No,Diesel,2.4,205000,4,Manual,Rear,4,Left wheel,White,2
45760047,7840,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,151230,4,Variator,Front,4,Left wheel,Silver,12
45809033,6523,687,DAEWOO,Lacetti,2010,Sedan,Yes,Petrol,1.6,36125,4,Automatic,Front,4,Left wheel,Blue,4
45801886,12287,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,132121,4,Automatic,Front,4,Left wheel,Silver,4
44797359,17876,0,FORD,Escape,2009,Jeep,Yes,Petrol,3,154000,6,Automatic,4x4,4,Left wheel,Black,10
45751976,20071,0,VOLKSWAGEN,Jetta,2017,Sedan,No,Petrol,1.4,55000,4,Tiptronic,Front,4,Left wheel,Black,10
45113267,37006,642,BMW,528,2012,Sedan,Yes,Petrol,2,196800,4,Tiptronic,4x4,4,Left wheel,Silver,14
45809221,5940,447,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.3,117058,4,Automatic,Front,4,Left wheel,Black,4
45682072,10349,1268,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,147000,4,Variator,Front,4,Right-hand drive,White,4
45798263,18384,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,115444,4,Automatic,Front,4,Left wheel,White,4
45808577,2509,917,AUDI,A7,2013,Hatchback,Yes,Petrol,3,158091,6,Automatic,4x4,4,Left wheel,Blue,12
43907733,17500,0,VOLKSWAGEN,Phaeton,2008,Sedan,Yes,Diesel,3,244000,6,Tiptronic,4x4,4,Left wheel,Black,12
45557083,26657,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,51202,4,Automatic,Front,4,Left wheel,Black,12
45795525,17249,0,TOYOTA,Aqua,2013,Sedan,Yes,Hybrid,1.5,78300,4,Automatic,Front,4,Right-hand drive,White,4
45785868,3500,0,VOLKSWAGEN,Golf 3,1996,Hatchback,No,CNG,1.6,200000,4,Manual,Front,4,Left wheel,White,2
45785765,15681,0,VOLKSWAGEN,CC,2009,Sedan,Yes,Petrol,2,194000,5,Tiptronic,Front,4,Left wheel,Silver,6
45809383,2430,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,121952,4,Automatic,Front,4,Left wheel,Grey,12
45652688,862,481,HYUNDAI,Sonata,2017,Sedan,Yes,Hybrid,2,138459,4,Automatic,Front,4,Left wheel,Silver,12
45793304,5959,841,MITSUBISHI,Pajero Mini 2010 წლიანი,2010,Jeep,No,Petrol,0.7,160000,4,Manual,4x4,2,Right-hand drive,Black,4
45770902,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6,Automatic,Rear,2,Left wheel,Silver,12
45791621,16308,0,KIA,Optima,2012,Sedan,No,Petrol,2.4,120000,6,Tiptronic,Front,4,Left wheel,Silver,8
44985699,15681,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,115000,4,Variator,Front,4,Left wheel,Green,9
45802595,35570,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2,168637,4,Automatic,Front,4,Left wheel,White,4
45792031,16308,0,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,138000,4,Automatic,Front,4,Right-hand drive,Blue,8
45798311,18503,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,31006,4,Automatic,Front,4,Left wheel,White,4
45265974,18189,0,HYUNDAI,Sonata Hybrid,2013,Sedan,No,Hybrid,2.4,214400,4,Tiptronic,Front,4,Left wheel,Silver,12
45788960,15681,562,CHEVROLET,Cruze LT RS,2015,Sedan,Yes,Petrol,1.4,138000,4,Tiptronic,Front,4,Left wheel,Blue,10
45767019,16308,0,MERCEDES-BENZ,E 320,2004,Sedan,Yes,CNG,3.2,210915,6,Tiptronic,Rear,4,Left wheel,Silver,12
45787262,11917,0,HONDA,Civic,2007,Sedan,No,LPG,1.8,149000,4,Automatic,Front,4,Right-hand drive,Silver,12
45816496,21012,1017,FORD,Focus,2017,Hatchback,No,Petrol,2,75200,4,Tiptronic,Front,4,Left wheel,Silver,8
45732642,20344,891,HYUNDAI,Sonata,2016,Sedan,Yes,Petrol,2,44608,4,Automatic,Front,4,Left wheel,White,4
45794822,23521,642,FORD,Fusion,2012,Sedan,Yes,Petrol,2,102400,4,Automatic,Front,4,Left wheel,White,6
45773578,23521,584,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,64270,4,Automatic,Rear,4,Left wheel,Grey,0
45787493,18817,781,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,83200,4,Tiptronic,Front,4,Left wheel,Black,12
45787184,31361,0,TOYOTA,Prius,2017,Sedan,No,Hybrid,1.8,80000,4,Automatic,Front,4,Left wheel,Grey,12
45810241,25719,765,CHEVROLET,Malibu,2015,Sedan,Yes,Petrol,2,108027,4,Automatic,Front,4,Left wheel,Silver,4
45758029,7840,0,DAIHATSU,Terios,2001,Jeep,No,CNG,1.3,145000,4,Manual,4x4,4,Right-hand drive,Green,2
45641660,5488,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,109798,4,Automatic,Front,4,Left wheel,White,12
45781986,17249,642,HYUNDAI,Sonata,2012,Sedan,Yes,Petrol,2,110000,4,Tiptronic,Front,4,Left wheel,Black,12
45805605,11290,0,MITSUBISHI,Pajero,1995,Jeep,No,Diesel,2.8,151000,4,Automatic,4x4,2,Left wheel,White,2
45449065,10820,1202,OPEL,Zafira,2006,Minivan,No,CNG,1.6,170000,4,Manual,Front,4,Left wheel,Red,6
45796180,17876,0,BMW,528,2009,Sedan,Yes,Petrol,3,255478,6,Tiptronic,Rear,4,Left wheel,Black,10
45797128,38229,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,92078,4,Automatic,Front,4,Left wheel,Black,4
45806754,5331,831,FORD,Fiesta,2017,Hatchback,Yes,Petrol,1.6,61803,4,Automatic,Front,4,Left wheel,Black,12
45797400,38574,934,HYUNDAI,H1,2015,Universal,Yes,LPG,2.5,132320,4,Automatic,Front,4,Left wheel,Silver,4
45802100,23129,779,HYUNDAI,H1,2013,Universal,Yes,Diesel,2.5,197441,4,Automatic,Front,4,Left wheel,Silver,4
45786702,17300,0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,159665,4,Automatic,Front,4,Left wheel,Black,8
45773908,19757,0,TOYOTA,Camry,2011,Sedan,Yes,Hybrid,2.4,115739,4,Automatic,Front,4,Left wheel,White,0
45625908,31047,919,BMW,X5,2012,Jeep,Yes,Diesel,3,70994,6,Automatic,4x4,4,Left wheel,Black,0
45770290,9095,0,MITSUBISHI,Pajero IO,2000,Jeep,No,Petrol,2,170000,4,Automatic,4x4,4,Right-hand drive,White,0
45803776,37000,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,51053,4,Automatic,Front,4,Left wheel,White,4
45816434,19444,1091,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,61000,4,Tiptronic,Front,4,Left wheel,Black,6
45810616,8674,363,CHEVROLET,Spark,2014,Hatchback,Yes,LPG,1,198000,4,Automatic,Front,4,Left wheel,Black,4
45792171,20855,890,KIA,Optima,2016,Sedan,Yes,Petrol,2,31102,4,Automatic,Front,4,Left wheel,Black,4
45803212,16935,1017,HYUNDAI,Sonata,2017,Sedan,Yes,LPG,2,227911,4,Automatic,Front,4,Left wheel,White,4
45797434,9565,790,HYUNDAI,I30,2009,Hatchback,Yes,Petrol,1.6,56577,4,Automatic,Front,4,Left wheel,Red,4
43908540,18189,586,TOYOTA,Prius ჰიბრიდი,2012,Hatchback,No,Hybrid,1.8,97000,4,Variator,Front,4,Left wheel,Carnelian red,12
45809061,9396,308,TOYOTA,Aqua,2015,Hatchback,Yes,Hybrid,1.5,160841,4,Automatic,Front,4,Left wheel,White,4
45794563,16308,0,TOYOTA,Prius,2010,Hatchback,Yes,Hybrid,1.8,130000,4,Variator,Front,4,Left wheel,White,4
45776545,37633,0,BMW,X5,2011,Jeep,Yes,Diesel,3,223000,6,Tiptronic,4x4,4,Left wheel,Grey,12
45786446,12544,0,VAZ,2121 (Niva),2005,Jeep,Yes,Petrol,1.7,150000,4,Manual,4x4,2,Left wheel,White,0
45732034,32340,642,HYUNDAI,Santa FE,2012,Jeep,Yes,Diesel,2,138013,4,Automatic,Front,4,Left wheel,White,4
45020609,17562,0,TOYOTA,Prius,2010,Hatchback,Yes,Petrol,1.8,136000,4,Variator,Front,4,Left wheel,Red,8
45798183,12231,0,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,156000,4,Variator,Front,4,Left wheel,Silver,4
45796054,16621,0,TOYOTA,Prius C,2012,Universal,No,Hybrid,1.5,104643,4,Automatic,Front,4,Left wheel,Grey,12
45810207,24283,1051,CHEVROLET,Malibu,2016,Sedan,Yes,Petrol,2.4,155763,4,Automatic,Front,4,Left wheel,White,4
45212713,22000,640,BMW,528,2013,Sedan,Yes,Petrol,2,110909,4,Automatic,4x4,4,Left wheel,White,12
45797386,28909,831,HYUNDAI,Elantra,2017,Sedan,Yes,LPG,1.6,37029,4,Automatic,Front,4,Left wheel,Grey,4
45800466,7840,0,VOLKSWAGEN,Golf,2004,Hatchback,No,Petrol,1.6,106000,4,Tiptronic,Front,4,Right-hand drive,Silver,12
45660675,3450,831,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,224349,4,Automatic,Front,4,Left wheel,Grey,0
45648550,9879,1058,TOYOTA,Highlander,2012,Jeep,Yes,Hybrid,3.5,157211,6,Automatic,4x4,4,Left wheel,White,12
45804619,36219,639,HYUNDAI,Tucson,2014,Jeep,Yes,Petrol,2,102000,4,Automatic,Front,4,Left wheel,Grey,4
45802747,26510,640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,42582,4,Automatic,Front,4,Left wheel,Silver,4
45802744,16904,769,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.2,208726,4,Automatic,Front,4,Left wheel,Silver,4
43605656,15681,640,FORD,C-MAX,2013,Hatchback,Yes,Hybrid,2,150000,4,Tiptronic,Front,4,Left wheel,Black,0
45797105,20814,730,HYUNDAI,Elantra,2016,Sedan,Yes,Petrol,1.6,83814,4,Automatic,Front,4,Left wheel,Black,4
45359161,36065,1104,HYUNDAI,Grandeur,2015,Sedan,Yes,LPG,3,36000,6,Automatic,Front,4,Left wheel,Black,12
45793053,8781,789,CHEVROLET,Cruze,2009,Sedan,Yes,Diesel,1.6,75367,4,Automatic,Front,4,Left wheel,Silver,4
45815326,13172,0,TOYOTA,Prius,2008,Sedan,No,Petrol,1.4,210000,4,Automatic,Front,4,Left wheel,Golden,4
45745056,12231,1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,70000,4,Automatic,Front,4,Right-hand drive,Silver,2
45801446,17000,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,89000,4,Tiptronic,Front,4,Left wheel,Black,10
44850069,15367,0,HONDA,Step Wagon RG2 SPADA,2009,Minivan,No,LPG,2,160000,4,Automatic,Front,4,Right-hand drive,Black,2
45809744,11563,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,171960,4,Automatic,Front,4,Left wheel,White,4
45617584,862,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478,4,Automatic,Front,4,Left wheel,White,12
45635261,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4,Automatic,Front,4,Left wheel,White,12
45733241,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,236272,4,Automatic,Front,4,Left wheel,Silver,4
45756835,31361,0,FORD,Transit,2008,Microbus,No,Diesel,2.4,137500,4,Manual,Rear,4,Left wheel,White,0
45809936,4968,419,NISSAN,March,2013,Hatchback,Yes,Petrol,1.2,96240,4,Automatic,Front,4,Left wheel,Black,4
45667866,12000,0,MITSUBISHI,Pajero IO,2003,Jeep,No,Petrol,1.8,168198,4,Automatic,4x4,4,Left wheel,White,4
45811800,8154,0,TOYOTA,Noah,2003,Minivan,No,Petrol,2,233000,4,Automatic,Front,4,Right-hand drive,Silver,2
45803938,11563,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,114000,4,Automatic,Front,4,Left wheel,Silver,4
45766496,15994,1172,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6,Automatic,Rear,2,Left wheel,Silver,12
45754628,17249,259,VOLKSWAGEN,Jetta Hybrid,2014,Sedan,Yes,Hybrid,1.4,92473,4,Automatic,Front,4,Left wheel,Black,12
45812799,1646,1249,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,154562,4,Automatic,Front,4,Left wheel,Black,12
45662197,1803,574,HONDA,Insight,2010,Hatchback,Yes,Hybrid,1.3,187312,4,Automatic,Front,4,Left wheel,Blue,0
45776755,8148,1236,HONDA,FIT NAVI PREMIUM,2011,Hatchback,No,Hybrid,1.3,99000,4,Tiptronic,Front,4,Right-hand drive,Silver,4
45804873,25512,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,118514,4,Automatic,Front,4,Left wheel,Grey,4
45758382,16621,862,VOLKSWAGEN,Passat,2011,Sedan,Yes,Petrol,2.5,107000,5,Tiptronic,Front,4,Left wheel,White,8
42942747,32929,0,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,132800,6,Automatic,4x4,4,Left wheel,White,12
45748574,12231,640,FORD,Focus,2013,Hatchback,No,Petrol,2,154000,4,Automatic,Front,4,Left wheel,Black,6
45730809,18503,730,HYUNDAI,Elantra,2016,Sedan,Yes,LPG,1.6,30312,4,Automatic,Front,4,Left wheel,Grey,4
45030438,14583,831,HYUNDAI,Accent SE,2017,Hatchback,No,Petrol,1.6,43488,4,Automatic,Front,4,Left wheel,Black,6
45540059,10036,0,HONDA,Cr-v,2002,Jeep,No,CNG,2.4,194500,4,Automatic,4x4,4,Left wheel,Blue,6
45775834,12231,612,CHEVROLET,Cruze,2010,Sedan,Yes,Petrol,1.4,119000,6,Tiptronic,Front,4,Left wheel,White,16
45791032,23521,586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8,47000,4,Automatic,Rear,4,Left wheel,White,0
45654586,22580,353,TOYOTA,Prius,2015,Sedan,No,Hybrid,1.8,92430,4,Automatic,Front,4,Left wheel,White,10
45788559,8154,0,TOYOTA,Vitz,2005,Hatchback,No,Petrol,1,200000,4,Variator,Front,4,Right-hand drive,Silver,4
45702017,17249,562,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.4,72126,4,Tiptronic,Front,4,Left wheel,Brown,8
45799506,1254,0,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,100000,4,Automatic,Front,4,Left wheel,White,0
45739852,18817,0,TOYOTA,Prius,2011,Sedan,No,Petrol,1.8,167394,4,Automatic,Front,4,Left wheel,Grey,8
45801608,20005,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,107179,4,Automatic,Front,4,Left wheel,White,4
44808778,31204,1079,MITSUBISHI,Outlander sport,2018,Jeep,Yes,Petrol,2,36534,5,Automatic,Front,4,Left wheel,Red,12
45803041,38063,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,147786,4,Automatic,Front,4,Left wheel,White,4
45730585,20266,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2,256175,4,Automatic,Front,4,Left wheel,Black,4
45799738,23207,0,FORD,C-MAX,2014,Hatchback,Yes,Plug-in Hybrid,2,65000,4,Automatic,Front,4,Left wheel,Red,8
45775878,36065,915,MASERATI,Ghibli,2014,Sedan,Yes,Petrol,3,40000,6,Automatic,4x4,4,Left wheel,Black,12
45801492,15323,531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,172253,4,Automatic,Front,4,Left wheel,Black,4
45802030,16452,836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,106526,4,Automatic,Front,4,Left wheel,Red,4
45786524,9408,0,OPEL,Astra,1998,Sedan,Yes,Petrol,1.6,175000,4,Manual,Front,4,Left wheel,Blue,4
45815729,10663,0,TOYOTA,Prius,2008,Hatchback,Yes,Hybrid,1.5,207000,4,Automatic,Front,4,Left wheel,Silver,8
45756983,10036,843,RENAULT,Scenic,2008,Minivan,No,Diesel,1.5,173000,4,Manual,Front,4,Left wheel,Blue,12
45730256,25004,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,52569,4,Automatic,Front,4,Left wheel,White,4
45776414,9095,0,NISSAN,X-Terra,2003,Jeep,No,Petrol,3.3,200000,6,Manual,4x4,4,Left wheel,Silver,10
45808770,2038,697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,80542,4,Automatic,Front,4,Left wheel,Grey,12
41078749,6272,503,HONDA,Civic Hybrid,2012,Sedan,Yes,Hybrid,1.5,141302,4,Variator,Front,4,Left wheel,Sky blue,12
45810396,26594,1079,CHEVROLET,Orlando,2018,Jeep,Yes,LPG,2,140070,4,Automatic,Front,4,Left wheel,Grey,4
45773284,862,259,CHEVROLET,Volt,2014,Jeep,Yes,Hybrid,1.4,133195,4,Automatic,Front,4,Left wheel,Black,0
45042048,18817,0,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2,92479,4,Tiptronic,Front,4,Left wheel,Blue,10
45800506,21950,0,TOYOTA,Prius,2014,Hatchback,No,Hybrid,1.8,107000,4,Variator,Front,4,Left wheel,Carnelian red,12
45730203,25889,528,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.6,131000,4,Automatic,Front,4,Left wheel,White,4
45798064,14069,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,100403,4,Automatic,Front,4,Left wheel,White,4
45789971,9252,961,KIA,Sportage,2009,Jeep,Yes,Diesel,2,53986,4,Automatic,Front,4,Left wheel,White,4
43347134,8781,0,FORD,Escape სასწრაფოდ,2001,Jeep,Yes,Petrol,3,199283,6,Automatic,4x4,4,Left wheel,Golden,6
45797838,18826,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,87210,4,Automatic,Front,4,Left wheel,Silver,4
45641974,3136,781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4,Automatic,Front,4,Left wheel,White,12
45761811,14113,0,HONDA,Insight,2009,Hatchback,No,Hybrid,1.3,111000,4,Tiptronic,Front,4,Left wheel,Silver,6
45731141,31349,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,152469,4,Automatic,Front,4,Left wheel,Black,4
45768666,16935,353,LEXUS,CT 200h,2015,Hatchback,Yes,Hybrid,1.8,94949,4,Automatic,Front,4,Left wheel,White,0
45315028,27284,259,CHEVROLET,Volt,2014,Sedan,No,Plug-in Hybrid,1.4,121000,4,Tiptronic,Front,4,Left wheel,White,10
45769893,16621,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,119379,6,Automatic,4x4,4,Left wheel,Silver,12
45518665,29793,0,BMW,"Z4 3,0 SI",2007,Coupe,Yes,Petrol,3,210000,6,Tiptronic,Rear,2,Left wheel,Silver,6
45769003,18817,0,TOYOTA,Corolla,2012,Sedan,No,LPG,1.8,127000,4,Automatic,Front,4,Left wheel,White,6
45651276,941,1058,LEXUS,RX 450,2012,Jeep,Yes,Hybrid,3.5,232357,6,Automatic,4x4,4,Left wheel,Black,12
45694708,21953,0,HONDA,Civic Hybrid,2014,Sedan,No,Hybrid,1.5,140000,4,Automatic,Front,4,Left wheel,Grey,12
45652367,627,650,VOLKSWAGEN,Jetta,2016,Sedan,Yes,Petrol,1.4,78829,4,Automatic,Front,4,Left wheel,White,12
45797785,16935,650,VOLKSWAGEN,Jetta 1.4 TURBO,2016,Sedan,No,Petrol,1.4,97000,4,Tiptronic,Front,4,Left wheel,Black,8
45646562,1333,1053,LEXUS,ES 350,2014,Sedan,Yes,Petrol,3.5,179358,6,Automatic,Front,4,Left wheel,Red,12
44832891,37476,1017,TOYOTA,CHR,2017,Jeep,No,Petrol,2,36099,4,Automatic,Front,4,Left wheel,Silver,10
45640538,8781,431,FORD,Fusion,2016,Sedan,Yes,Hybrid,2,194974,4,Automatic,Front,4,Left wheel,Black,0
45810229,21012,738,CHEVROLET,Cruze,2017,Hatchback,No,Petrol,1.4,66000,4,Tiptronic,Front,4,Left wheel,Silver,8
45797708,19416,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,120581,4,Automatic,Front,4,Left wheel,Silver,4
45758945,14113,986,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,80000,4,Tiptronic,Front,4,Left wheel,Silver,7
45798044,18817,0,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,81250,4,Automatic,Front,4,Left wheel,Silver,12
45746671,17562,0,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,71000,4,Variator,Front,4,Left wheel,Grey,12
45587656,8154,0,HONDA,Civic,2004,Sedan,No,CNG,1.7,135000,4,Variator,Front,4,Right-hand drive,White,2
45769880,4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,6,Automatic,Rear,4,Left wheel,Black,12
45803025,33243,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,175126,4,Automatic,Front,4,Left wheel,Black,4
41860792,28225,0,KIA,Optima,2014,Sedan,Yes,Hybrid,2.4,43000,6,Automatic,Front,4,Left wheel,White,4
45773838,2274,862,TOYOTA,Camry,2011,Sedan,Yes,Petrol,2.5,190698,4,Automatic,Front,4,Left wheel,Grey,12
45785875,9095,0,TOYOTA,Ist,2004,Sedan,No,Petrol,1.3,151000,4,Automatic,Front,4,Right-hand drive,White,2
45766199,4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202,6,Automatic,Rear,4,Left wheel,Black,12
45815072,20071,934,TOYOTA,Camry,2015,Sedan,Yes,Petrol,2.5,86357,4,Automatic,Front,4,Left wheel,Blue,12
45790273,11917,0,SUBARU,Forester L.L.BEAN,2004,Jeep,Yes,CNG,2.5,220000,4,Automatic,4x4,4,Left wheel,Green,5
45797116,22549,629,HYUNDAI,Elantra,2015,Sedan,Yes,Diesel,1.6,110000,4,Automatic,Front,4,Left wheel,Silver,4
44881895,17249,900,HYUNDAI,Sonata SE,2015,Sedan,No,Petrol,2.4,84000,4,Tiptronic,Front,4,Left wheel,Silver,12
45524446,9408,843,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,200000,4,Automatic,Front,4,Left wheel,Grey,8
45756187,15681,0,FORD,Transit,2003,Microbus,No,Diesel,2.4,250000,4,Manual,Rear,4,Left wheel,White,2
45786757,20385,584,HYUNDAI,Elantra,2014,Sedan,Yes,Petrol,1.8,179200,4,Tiptronic,Front,4,Left wheel,Black,12
45813747,12544,751,KIA,Optima,2013,Sedan,Yes,Hybrid,2.4,110898,4,Automatic,Front,4,Left wheel,Black,12
45755584,706,1194,TOYOTA,Tacoma,2013,Pickup,Yes,Petrol,4,141008,6,Automatic,Rear,4,Left wheel,Blue,0
45490601,31361,934,MAZDA,Mazda 6,2015,Sedan,Yes,Petrol,2.5,174000,4,Tiptronic,Front,4,Left wheel,White,12
45760786,14113,586,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,228751,4,Automatic,Front,4,Left wheel,Black,12
45801969,10976,0,BMW,M5,2004,Coupe,No,Petrol,2.5,111111,6,Manual,Rear,2,Left wheel,White,12
45809834,20698,917,AUDI,Q7,2013,Jeep,Yes,Diesel,3,194342,6,Automatic,4x4,4,Left wheel,White,12
45125551,25716,474,CHEVROLET,Volt,2013,Hatchback,Yes,Plug-in Hybrid,1.4,91000,4,Variator,Front,4,Left wheel,Grey,10
45727430,20438,642,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2,175346,4,Automatic,Front,4,Left wheel,White,4
45787028,25716,0,KIA,Sportage,2012,Jeep,No,Petrol,2.4,136000,4,Tiptronic,4x4,4,Left wheel,Grey,10
45796824,30326,777,HYUNDAI,H1,2014,Universal,Yes,Diesel,2.5,245603,4,Automatic,Front,4,Left wheel,Black,4
45796146,8781,0,SUZUKI,Swift,2009,Sedan,No,Petrol,1.3,150000,4,Automatic,Front,4,Right-hand drive,Black,12
45655041,8938,1203,PORSCHE,Cayenne,2011,Jeep,Yes,Hybrid,3.6,112742,6,Automatic,4x4,4,Left wheel,Blue,12
45599937,5018,490,HONDA,Insight,2011,Hatchback,No,Hybrid,1.3,195703,4,Tiptronic,Front,4,Left wheel,Grey,6
45796972,9408,1236,HONDA,Fit Aria,2011,Hatchback,Yes,Hybrid,1.3,121000,4,Automatic,Front,4,Right-hand drive,Silver,2
45802952,17249,0,TOYOTA,RAV 4,2003,Jeep,No,Petrol,2,126400,4,Automatic,4x4,4,Left wheel,Silver,4
